,x,y,full_ids,taxa,kos,time_rank,new_tax,path,tax_group,cluster,x_rot,y_rot
1661,-0.654706412641837,3.49951711256162,Cryptophyta_K06997,Cryptophyta,K06997,2,Cryptophyta,other,eukaryotic,Night,2.31821361343567,3.30454798765133
1662,-1.12838687190573,3.63996178513535,Cryptophyta_K14299,Cryptophyta,K14299,1,Cryptophyta,other,eukaryotic,Night,2.81929346909742,3.34988358189216
1663,-3.29264584499319,1.34717632430807,Cryptophyta_K11446,Cryptophyta,K11446,3,Cryptophyta,other,eukaryotic,Morning,4.53625218831819,0.678927370804296
1664,-3.54418768763904,-1.66266344817844,Cryptophyta_K01624,Cryptophyta,K01624,3,Cryptophyta,Glycolysis / Gluconeogenesis,eukaryotic,Morning,4.20060342053269,-2.32215255350499
1665,-1.58566116365394,3.63007640859585,Cryptophyta_K17550,Cryptophyta,K17550,1,Cryptophyta,other,eukaryotic,Night,3.27463921955329,3.25097836126412
1666,1.27546805186994,3.69894939366584,Cryptophyta_K06683,Cryptophyta,K06683,1,Cryptophyta,other,eukaryotic,Night,0.426946456864922,3.8767065912245
1667,-3.12569499480108,2.34522626079818,Cryptophyta_K11187,Cryptophyta,K11187,2,Cryptophyta,other,eukaryotic,Night,4.56401122162411,1.69037055274602
1668,-3.32061093970955,2.11546221214655,Cryptophyta_K14171,Cryptophyta,K14171,2,Cryptophyta,other,eukaryotic,Night,4.7141024242934,1.42699514140438
1669,-2.5019337648923,2.81836902788289,Cryptophyta_K14572,Cryptophyta,K14572,2,Cryptophyta,other,eukaryotic,Night,4.03255556650549,2.27611179343604
1670,-3.53482357241534,-0.799046406460965,Cryptophyta_K13096,Cryptophyta,K13096,3,Cryptophyta,other,eukaryotic,Morning,4.35972263207627,-1.47330282282872
1671,-3.8961943534162,-0.538140727170799,Cryptophyta_K00968,Cryptophyta,K00968,3,Cryptophyta,other,eukaryotic,Morning,4.77199358606569,-1.28791031504
1672,-2.53356347309156,-2.66197409073375,Cryptophyta_K14819,Cryptophyta,K14819,4,Cryptophyta,other,eukaryotic,Morning,2.99502337093495,-3.10509871882017
1673,-1.23896742748161,2.69527199899669,Cryptophyta_K00597,Cryptophyta,K00597,2,Cryptophyta,other,eukaryotic,Night,2.74557419009016,2.40177254890406
1674,-0.955337760103811,3.39047381884411,Cryptophyta_K14338,Cryptophyta,K14338,2,Cryptophyta,other,eukaryotic,Night,2.59757166961259,3.13894966386201
1675,-1.22917178245214,-3.80635824617899,Cryptophyta_K02230,Cryptophyta,K02230,5,Cryptophyta,Porphyrin and chlorophyll metabolism,eukaryotic,Afternoon,1.46737340689957,-3.97301965864554
1676,-1.12212564407516,-3.84856076221589,Cryptophyta_K03403,Cryptophyta,K03403,5,Cryptophyta,Porphyrin and chlorophyll metabolism,eukaryotic,Afternoon,1.35209396607906,-3.99352759956396
1677,-2.27959401487044,2.86256938409096,Cryptophyta_K17263,Cryptophyta,K17263,2,Cryptophyta,other,eukaryotic,Night,3.81883887820949,2.36283918562224
1678,-3.24360273165221,1.87927055880836,Cryptophyta_K16608,Cryptophyta,K16608,3,Cryptophyta,other,eukaryotic,Night,4.59101551052879,1.21036540056397
1679,1.13045726915997,3.31402587489127,Cryptophyta_K01711,Cryptophyta,K01711,1,Cryptophyta,other,eukaryotic,Night,0.49686238634558,3.47088906963469
1680,0.566552558400703,3.17274511901479,Cryptophyta_K13338,Cryptophyta,K13338,2,Cryptophyta,other,eukaryotic,Night,1.03320458894622,3.22231063225836
1681,-0.723186951571724,3.51527794169926,Cryptophyta_K03639,Cryptophyta,K03639,1,Cryptophyta,other,eukaryotic,Night,2.38976893759726,3.30664608648481
1682,-3.31191056430472,2.15092681606246,Cryptophyta_K00435,Cryptophyta,K00435,2,Cryptophyta,other,eukaryotic,Night,4.7123208498867,1.46347566193982
1683,-2.51647044273553,2.91716760183738,Cryptophyta_K08817,Cryptophyta,K08817,2,Cryptophyta,other,eukaryotic,Night,4.06636688995623,2.37017601533395
1684,-0.00976971754686213,3.25351331755144,Cryptophyta_K07316,Cryptophyta,K07316,6,Cryptophyta,other,eukaryotic,Night,1.62528395875496,3.18909199410811
1685,-3.0857734876117,-0.663909458493273,Cryptophyta_K12812,Cryptophyta,K12812,3,Cryptophyta,other,eukaryotic,Morning,3.93703645796792,-1.25315716777768
1686,2.04464081968013,2.9840329724027,Cryptophyta_K00111,Cryptophyta,K00111,6,Cryptophyta,other,eukaryotic,Dusk,-0.481699585784112,3.32558525148918
1687,0.28839169706696,3.65692886006212,Cryptophyta_K03217,Cryptophyta,K03217,1,Cryptophyta,other,eukaryotic,Night,1.40582501223586,3.64292442647826
1688,-2.16891985110052,2.37551809079941,Cryptophyta_K02503,Cryptophyta,K02503,2,Cryptophyta,other,eukaryotic,Night,3.61314572079295,1.90673790460927
1689,-3.51995593690313,-1.49643081537259,Cryptophyta_K00615,Cryptophyta,K00615,3,Cryptophyta,Pentose phosphate pathway,eukaryotic,Morning,4.20880204766047,-2.15438665407225
1690,-2.08239563644206,3.11633709781714,Cryptophyta_K12603,Cryptophyta,K12603,2,Cryptophyta,other,eukaryotic,Night,3.67114812476924,2.65020231903511
1691,-2.69000413409495,-2.18951483788531,Cryptophyta_K03723,Cryptophyta,K03723,3,Cryptophyta,other,eukaryotic,Morning,3.24363625971604,-2.67223769696768
1692,-3.27994334125171,-1.83510598048641,Cryptophyta_K12872,Cryptophyta,K12872,4,Cryptophyta,other,eukaryotic,Morning,3.90271720498812,-2.43973013628046
1693,2.48333065251071,2.1841759156262,Cryptophyta_K03545,Cryptophyta,K03545,6,Cryptophyta,other,eukaryotic,Dusk,-1.07643378938809,2.62668136452826
1694,1.9770471985922,3.00065837559247,Cryptophyta_K06861,Cryptophyta,K06861,1,Cryptophyta,Transport,eukaryotic,Dusk,-0.410862509434242,3.3287043409142
1695,-1.62079172413663,2.83682793180396,Cryptophyta_K07270,Cryptophyta,K07270,2,Cryptophyta,other,eukaryotic,Night,3.15501467925984,2.46611829916717
1696,-3.61906503374289,-0.98525360804705,Cryptophyta_K02293,Cryptophyta,K02293,4,Cryptophyta,Carotenoid biosynthesis,eukaryotic,Morning,4.40763687048467,-1.67236679906693
1697,-3.50143202975111,-1.74712304038798,Cryptophyta_K08908,Cryptophyta,K08908,4,Cryptophyta,other,eukaryotic,Morning,4.14137051360325,-2.3966480632676
1698,-2.12570496657606,-2.36734091452968,Cryptophyta_K08912,Cryptophyta,K08912,4,Cryptophyta,other,eukaryotic,Morning,2.64464494564174,-2.73655758910764
1699,-2.13580551678262,-2.713854760048,Cryptophyta_K08913,Cryptophyta,K08913,4,Cryptophyta,other,eukaryotic,Morning,2.58714399814308,-3.07838378784026
1700,-2.12570466389667,-2.36734147068526,Cryptophyta_K08914,Cryptophyta,K08914,4,Cryptophyta,other,eukaryotic,Morning,2.64464453446178,-2.73655807552703
1701,-2.13580597968516,-2.71385448673787,Cryptophyta_K08916,Cryptophyta,K08916,4,Cryptophyta,other,eukaryotic,Morning,2.58714451436578,-3.07838361008952
1702,-2.12570497269146,-2.36734090194081,Cryptophyta_K14172,Cryptophyta,K14172,4,Cryptophyta,other,eukaryotic,Morning,2.64464495421311,-2.73655757795372
1703,-2.1753143780011,-2.61106550148145,Cryptophyta_K08915,Cryptophyta,K08915,4,Cryptophyta,other,eukaryotic,Afternoon,2.64670604891511,-2.98527739251223
1704,-1.93113847881441,-3.03236743013947,Cryptophyta_K08907,Cryptophyta,K08907,3.5,Cryptophyta,other,eukaryotic,Morning,2.32033822080051,-3.3508477679446
1705,-2.04983810694126,-3.11467721114678,Cryptophyta_K15372,Cryptophyta,K15372,4,Cryptophyta,other,eukaryotic,Morning,2.42298000724557,-3.45473313826425
1706,3.51614930382542,1.17054915881945,Cryptophyta_K00033,Cryptophyta,K00033,6,Cryptophyta,Pentose phosphate pathway,eukaryotic,Dusk,-2.30700121109239,1.83402408489859
1707,3.56781378450877,1.25729198874855,Cryptophyta_K12502,Cryptophyta,K12502,6,Cryptophyta,other,eukaryotic,Dusk,-2.34174300515229,1.92917941584688
1708,3.17667213065132,1.45386251198603,Cryptophyta_K02937,Cryptophyta,K02937,6,Cryptophyta,other,eukaryotic,Dusk,-1.91225234461756,2.04566494039439
1709,0.888516901079909,2.82502823931969,Cryptophyta_K02072,Cryptophyta,K02072,2,Cryptophyta,other,eukaryotic,Night,0.643404048236856,2.94408716219666
1710,0.609845454862393,4.11899781513051,Cryptophyta_K11121,Cryptophyta,K11121,1,Cryptophyta,other,eukaryotic,Night,1.17451643567838,4.15882737326225
1711,-2.89008812564446,1.80102454405964,Cryptophyta_K08994,Cryptophyta,K08994,2,Cryptophyta,other,eukaryotic,Night,4.22223586430724,1.20259013937167
1712,-0.735159155658383,3.36735565864884,Cryptophyta_K08294,Cryptophyta,K08294,2,Cryptophyta,other,eukaryotic,Night,2.37288293585025,3.15923042747481
1713,2.70227851026486,0.44934128776426,Cryptophyta_K09645,Cryptophyta,K09645,6,Cryptophyta,other,eukaryotic,Dusk,-1.63383109333656,0.967895705661453
1714,-3.32077372982842,-1.88531159315634,Cryptophyta_K02358,Cryptophyta,K02358,4,Cryptophyta,other,eukaryotic,Morning,3.93375296442204,-2.49693667583623
1715,0.156125056516795,3.86260328925346,Cryptophyta_K13409,Cryptophyta,K13409,1,Cryptophyta,other,eukaryotic,Night,1.57821674340745,3.81884293768754
1716,-0.437550167106474,-2.68309015202735,Cryptophyta_K07904,Cryptophyta,K07904,4,Cryptophyta,other,eukaryotic,Afternoon,0.894890525752386,-2.7168971301023
1717,-1.27011013191305,2.36619802581892,Cryptophyta_K06666,Cryptophyta,K06666,2,Cryptophyta,other,eukaryotic,Night,2.71251774712722,2.07294599961152
1718,-3.10067489665619,-2.53499597813443,Cryptophyta_K10819,Cryptophyta,K10819,4,Cryptophyta,other,eukaryotic,Morning,3.58690699537558,-3.09119840529162
1719,-0.906096664551929,-3.67973371274188,Cryptophyta_K10960,Cryptophyta,K10960,5,Cryptophyta,Terpenoid backbone biosynthesis,eukaryotic,Afternoon,1.16900151000274,-3.78579935132594
1720,-3.65823039857662,0.0743182718818358,Cryptophyta_K03321,Cryptophyta,K03321,2,Cryptophyta,Transport,eukaryotic,Night,4.65351445457296,-0.640795079340792
1721,-3.91472125313435,-0.653505354071039,Cryptophyta_K00967,Cryptophyta,K00967,3,Cryptophyta,other,eukaryotic,Morning,4.7680139635726,-1.40467266181494
1722,-2.24227526334613,2.62868436089656,Cryptophyta_K08495,Cryptophyta,K08495,2,Cryptophyta,other,eukaryotic,Night,3.73589142219543,2.14072872481852
1723,2.25748169144037,2.10101704521878,Cryptophyta_K02394,Cryptophyta,K02394,6,Cryptophyta,Flagellar assembly,eukaryotic,Dusk,-0.866808319124034,2.50105942195548
1724,-0.472450056685721,3.22041879751521,Cryptophyta_K13575,Cryptophyta,K13575,2,Cryptophyta,other,(Missing),(Missing),2.08150787732299,3.06636891964143
1725,-0.472504125807086,3.22126371751982,Cryptophyta_K13861,Cryptophyta,K13861,2,Cryptophyta,other,eukaryotic,Night,2.08172678216013,3.06718705638278
1726,-0.358166886897748,-3.75196553296042,Cryptophyta_K05982,Cryptophyta,K05982,5,Cryptophyta,other,eukaryotic,Afternoon,0.606980003282316,-3.74974746060824
1727,-0.919199643934328,2.62944396411761,Cryptophyta_K15713,Cryptophyta,K15713,3,Cryptophyta,other,eukaryotic,Night,2.41296399402063,2.39959298111941
1728,-2.44377963715769,2.72099389335674,Cryptophyta_K07240,Cryptophyta,K07240,2,Cryptophyta,other,eukaryotic,Night,3.95540449241981,2.19195300232182
1729,2.08595511825264,3.36004173619498,Cryptophyta_K03152,Cryptophyta,K03152,1,Cryptophyta,other,eukaryotic,Dusk,-0.4496582135475,3.70242913213165
1730,-0.671663446201043,2.94200896186065,Cryptophyta_K11971,Cryptophyta,K11971,2,Cryptophyta,other,eukaryotic,Night,2.226406202348,2.75444404660149
1731,-3.13432221183501,-2.21210065865396,Cryptophyta_K04459,Cryptophyta,K04459,3,Cryptophyta,other,eukaryotic,Morning,3.68354806240935,-2.78107169438729
1732,-2.44189341162995,1.95969163011696,Cryptophyta_K12271,Cryptophyta,K12271,2,Cryptophyta,other,eukaryotic,Night,3.80499556320501,1.44564693294418
1733,-3.81439770532156,-0.294858197857064,Cryptophyta_K04691,Cryptophyta,K04691,2,Cryptophyta,other,eukaryotic,Morning,4.73765900495576,-1.0333446568932
1734,-3.70332400163968,0.41856250188275,Cryptophyta_K14708,Cryptophyta,K14708,2,Cryptophyta,other,eukaryotic,Night,4.76576677531909,-0.311962731234591
1735,-1.58395289764314,-3.31441592773315,Cryptophyta_K00228,Cryptophyta,K00228,5,Cryptophyta,Porphyrin and chlorophyll metabolism,eukaryotic,Afternoon,1.91812770740953,-3.55974423591427
1736,1.99829106057529,2.69029715750997,Cryptophyta_K01412,Cryptophyta,K01412,6,Cryptophyta,other,eukaryotic,Dusk,-0.492654841394365,3.02845109848601
1737,2.16954345765068,2.97169899909036,Cryptophyta_K14208,Cryptophyta,K14208,6,Cryptophyta,other,eukaryotic,Dusk,-0.609008462579905,3.33785556787789
1738,1.77124628885164,-2.76536015745235,Cryptophyta_K08911,Cryptophyta,K08911,5,Cryptophyta,other,eukaryotic,Afternoon,-1.32995601205636,-2.36667152858089
1739,-1.97433704191395,2.77874383445555,Cryptophyta_K05916,Cryptophyta,K05916,2,Cryptophyta,other,eukaryotic,Night,3.49722835178144,2.34017700156987
1740,2.53567593689831,-0.922179287365442,Cryptophyta_K01883,Cryptophyta,K01883,6,Cryptophyta,Aminoacyl-tRNA biosynthesis,eukaryotic,Afternoon,-1.73479891062381,-0.409774035882727
1741,-3.80591996463956,1.76830417934575,Cryptophyta_K08592,Cryptophyta,K08592,2,Cryptophyta,other,eukaryotic,Night,5.13168427681382,0.991828558908682
1742,-3.31574509937757,-2.26191121619972,Cryptophyta_K05765,Cryptophyta,K05765,3,Cryptophyta,other,eukaryotic,Morning,3.8552533922405,-2.86531900558862
1743,-3.58545352686329,1.46346281301067,Cryptophyta_K10341,Cryptophyta,K10341,2,Cryptophyta,other,eukaryotic,Night,4.8517462387154,0.735855502288748
1744,-1.28816958184688,2.74160264404852,Cryptophyta_K00362,Cryptophyta,K00362,2,Cryptophyta,other,eukaryotic,Night,2.8038150049178,2.43761409946348
1745,-3.04371933129975,-1.70024162731019,Cryptophyta_K13182,Cryptophyta,K13182,3,Cryptophyta,other,eukaryotic,Morning,3.69280392512581,-2.26137214566465
1746,2.18610589426565,-2.82527400689472,Cryptophyta_K10863,Cryptophyta,K10863,5,Cryptophyta,other,eukaryotic,Afternoon,-1.75650422965131,-2.34449905619456
1747,1.55334885404555,-3.16088664729462,Cryptophyta_K08504,Cryptophyta,K08504,5,Cryptophyta,other,eukaryotic,Afternoon,-1.18922196751951,-2.79710776855055
1748,-2.42932070668858,0.860580753081626,Cryptophyta_K12940,Cryptophyta,K12940,4,Cryptophyta,other,eukaryotic,Night,3.57799696333139,0.370107976272462
1749,-2.42932057233936,0.860580727139909,Cryptophyta_K14664,Cryptophyta,K14664,4,Cryptophyta,other,eukaryotic,Night,3.57799682392119,0.370107977039441
1750,0.807855026653525,-3.4736885694335,Cryptophyta_K02703,Cryptophyta,K02703,5,Cryptophyta,Photosynthesis,eukaryotic,Afternoon,-0.50475276784482,-3.24933792031315
1751,-3.25058377565486,1.00249432284608,Cryptophyta_K00801,Cryptophyta,K00801,2,Cryptophyta,other,eukaryotic,Night,4.42694599632147,0.349074240002331
1752,3.27691887868172,1.65645330499652,Cryptophyta_K06267,Cryptophyta,K06267,6,Cryptophyta,other,eukaryotic,Dusk,-1.97297558960204,2.26392017847862
1753,-2.58668888289197,2.77517505698151,Cryptophyta_K13208,Cryptophyta,K13208,2,Cryptophyta,other,eukaryotic,Night,4.10888395881285,2.21721287931073
1754,-2.97628224026704,-1.74283698059565,Cryptophyta_K00514,Cryptophyta,K00514,4,Cryptophyta,Carotenoid biosynthesis,eukaryotic,Morning,3.61705689290425,-2.2899927173752
1755,-1.43053066786684,-3.29783280257029,Cryptophyta_K02201,Cryptophyta,K02201,5,Cryptophyta,other,eukaryotic,Morning,1.76794068486128,-3.51354855863996
1756,-1.4305306717914,-3.29783279986977,Cryptophyta_K02318,Cryptophyta,K02318,5,Cryptophyta,other,eukaryotic,Morning,1.76794068931269,-3.51354855675698
1757,-3.31152217371594,0.0366840652689456,Cryptophyta_K03559,Cryptophyta,K03559,2,Cryptophyta,Transport,eukaryotic,Morning,4.29946416022535,-0.610066735992658
1758,-0.86802189395645,4.01463621698359,Cryptophyta_K06210,Cryptophyta,K06210,1,Cryptophyta,other,eukaryotic,Night,2.63202384670862,3.7681534369822
1759,-3.85769406445935,1.42332847130651,Cryptophyta_K01602,Cryptophyta,K01602,2,Cryptophyta,Carbon fixation in photosynthetic organisms,eukaryotic,Night,5.11615695466449,0.643380836561176
1760,3.44888178864004,-0.388567572921979,Cryptophyta_K13239,Cryptophyta,K13239,6,Cryptophyta,other,eukaryotic,Dusk,-2.54390228116318,0.29174210277746
1761,-2.7809838889904,2.39326638605497,Cryptophyta_K07008,Cryptophyta,K07008,2,Cryptophyta,other,eukaryotic,Night,4.22867227931947,1.80473740110175
1762,-3.35888675575125,1.4282796181284,Cryptophyta_K11996,Cryptophyta,K11996,2,Cryptophyta,other,eukaryotic,Night,4.61831556678422,0.745549326965062
1763,-2.0928844369345,3.56128127604109,Cryptophyta_K02456,Cryptophyta,K02456,1,Cryptophyta,other,eukaryotic,Night,3.76844122827059,3.08455075617264
1764,-3.42779613880615,2.21248831262622,Cryptophyta_K05559,Cryptophyta,K05559,2,Cryptophyta,other,eukaryotic,Night,4.84021647657655,1.50124611756264
1765,-3.42779613885914,2.21248831251589,Cryptophyta_K05561,Cryptophyta,K05561,2,Cryptophyta,other,eukaryotic,Night,4.84021647660802,1.5012461174441
1766,-3.42780162379411,2.21248306908662,Cryptophyta_K05562,Cryptophyta,K05562,2,Cryptophyta,other,eukaryotic,Night,4.84022093860068,1.50123990470812
1767,-3.42780162342348,2.21248307208676,Cryptophyta_K05563,Cryptophyta,K05563,2,Cryptophyta,other,eukaryotic,Night,4.84022093881535,1.50123990772292
1768,-3.42779613881554,2.21248831260672,Cryptophyta_K05565,Cryptophyta,K05565,2,Cryptophyta,other,eukaryotic,Night,4.84021647658214,1.50124611754169
1769,-3.42779613882098,2.2124883125954,Cryptophyta_K05566,Cryptophyta,K05566,2,Cryptophyta,other,eukaryotic,Night,4.84021647658537,1.50124611752952
1770,-3.4278016209587,2.21248309357156,Cryptophyta_K05568,Cryptophyta,K05568,2,Cryptophyta,other,eukaryotic,Night,4.84022094054205,1.50123992927575
1771,-3.42780064145447,2.21248459906545,Cryptophyta_K06140,Cryptophyta,K06140,2,Cryptophyta,other,eukaryotic,Night,4.8402202547451,1.50124159693379
1772,-3.42780162361893,2.21248306907946,Cryptophyta_K06988,Cryptophyta,K06988,2,Cryptophyta,other,eukaryotic,Night,4.8402209384241,1.50123990473527
1773,-3.42780162356348,2.21248307297925,Cryptophyta_K15777,Cryptophyta,K15777,2,Cryptophyta,other,eukaryotic,Night,4.84022093912947,1.50123990857095
1774,-1.53586039966157,3.66637654539544,Cryptophyta_K16135,Cryptophyta,K16135,1,Cryptophyta,other,eukaryotic,Night,3.23192026093838,3.2962966481977
1775,-1.33089625043075,3.02368934798982,Cryptophyta_K01420,Cryptophyta,K01420,2,Cryptophyta,other,eukaryotic,Night,2.90157405941005,2.70594502695386
1776,-1.33205567669955,3.02183255139186,Cryptophyta_K01719,Cryptophyta,K01719,2,Cryptophyta,other,eukaryotic,Night,2.90237124263264,2.70389771533775
1777,-1.33205567699303,3.0218325494576,Cryptophyta_K02496,Cryptophyta,K02496,2,Cryptophyta,other,eukaryotic,Night,2.90237124254876,2.7038977133834
1778,-1.33089625042746,3.02368934799693,Cryptophyta_K02498,Cryptophyta,K02498,2,Cryptophyta,other,eukaryotic,Night,2.90157405940815,2.70594502696148
1779,-1.33089625042973,3.0236893479813,Cryptophyta_K07660,Cryptophyta,K07660,2,Cryptophyta,other,eukaryotic,Night,2.90157405940737,2.70594502694571
1780,-1.33205567646019,3.02183255297335,Cryptophyta_K13543,Cryptophyta,K13543,2,Cryptophyta,other,eukaryotic,Night,2.90237124270181,2.70389771693555
1781,-3.62500039287977,1.66861683458716,Cryptophyta_K12287,Cryptophyta,K12287,2,Cryptophyta,other,eukaryotic,Night,4.93131666886414,0.929352336040613
1782,-2.39240752080628,3.37101968609592,Cryptophyta_K02653,Cryptophyta,K02653,1,Cryptophyta,other,eukaryotic,Night,4.03084611729267,2.83951093444449
1783,-0.838589068725482,3.88755641957364,Cryptophyta_K03554,Cryptophyta,K03554,1,Cryptophyta,other,eukaryotic,Night,2.5777989828792,3.64925750159805
1784,-0.834044380014499,3.88830964149915,Cryptophyta_K05539,Cryptophyta,K05539,1,Cryptophyta,other,eukaryotic,Night,2.57340124047621,3.65088287535956
1785,-2.79932263831792,0.451054687873018,Cryptophyta_K03187,Cryptophyta,K03187,2,Cryptophyta,other,eukaryotic,Night,3.86810432302518,-0.103732956413751
1786,-2.79932261573691,0.45105468831014,Cryptophyta_K12663,Cryptophyta,K12663,2,Cryptophyta,other,eukaryotic,Night,3.86810430052945,-0.103732951579692
1787,-1.97064562748102,3.32205218879262,Cryptophyta_K03307,Cryptophyta,K03307,1,Cryptophyta,Transport,eukaryotic,Night,3.59953113915019,2.87376599745419
1788,0.735019777681863,-2.85906102485388,Cryptophyta_K02827,Cryptophyta,K02827,5,Cryptophyta,other,eukaryotic,Afternoon,-0.312009633281138,-2.66072972383508
1789,-2.55891231542967,3.29525844755239,Cryptophyta_K10924,Cryptophyta,K10924,1,Cryptophyta,other,eukaryotic,Night,4.18257062749226,2.73272195285557
1790,-2.55891231901731,3.29525844667502,Cryptophyta_K12278,Cryptophyta,K12278,1,Cryptophyta,other,eukaryotic,Night,4.18257063090874,2.73272195129515
1791,-2.559027823427,3.29527340030206,Cryptophyta_K12285,Cryptophyta,K12285,1,Cryptophyta,other,eukaryotic,Night,4.18268905262634,2.73271408379996
1792,3.88754513641385,-0.151110683706433,Cryptophyta_K06891,Cryptophyta,K06891,6,Cryptophyta,other,eukaryotic,Dusk,-2.93624008795498,0.610215298224273
1793,3.88752945758912,-0.151136505115723,Cryptophyta_K09933,Cryptophyta,K09933,6,Cryptophyta,other,eukaryotic,Dusk,-2.93622944663731,0.610186914179157
1794,-1.6898972644808,3.00140885341169,Cryptophyta_K10144,Cryptophyta,K10144,2,Cryptophyta,other,eukaryotic,Night,3.25622836459818,2.61405502239639
1795,-3.48212005458223,0.749402879337818,Cryptophyta_K01496,Cryptophyta,K01496,2,Cryptophyta,other,eukaryotic,Night,4.60910658403529,0.0556753903990648
1796,-3.48212005024323,0.749402872475242,Cryptophyta_K01523,Cryptophyta,K01523,2,Cryptophyta,other,eukaryotic,Night,4.60910657835747,0.0556753845148481
1797,-3.48212005061161,0.74940287304724,Cryptophyta_K03117,Cryptophyta,K03117,2,Cryptophyta,other,eukaryotic,Night,4.60910657883744,0.0556753850039879
1798,-3.48212005131306,0.749402874072576,Cryptophyta_K06923,Cryptophyta,K06923,2,Cryptophyta,other,eukaryotic,Night,4.60910657973892,0.0556753858727763
1799,3.0312182636584,2.12713227506296,Cryptophyta_K03256,Cryptophyta,K03256,1,Cryptophyta,other,eukaryotic,Dusk,-1.63545006274224,2.67762137201067
1800,-1.5822962150743,2.96599962296169,Cryptophyta_K16857,Cryptophyta,K16857,2,Cryptophyta,other,eukaryotic,Night,3.14171931702084,2.60031809375861
1801,-1.84384252216291,-3.41640029058791,Cryptophyta_K00706,Cryptophyta,K00706,5,Cryptophyta,other,eukaryotic,Morning,2.15812116973935,-3.71047094836973
1802,-1.8438440351118,-3.41640016908993,Cryptophyta_K06373,Cryptophyta,K06373,5,Cryptophyta,other,eukaryotic,Morning,2.15812270639132,-3.71047112436799
1803,1.4361960368761,3.50834574568928,Cryptophyta_K00791,Cryptophyta,K00791,1,Cryptophyta,other,eukaryotic,Dusk,0.229033544797566,3.72112181324979
1804,1.43619661441047,3.50834498434808,Cryptophyta_K05781,Cryptophyta,K05781,1,Cryptophyta,other,eukaryotic,Dusk,0.229032818732896,3.72112117920891
1805,0.57187760146316,3.44655215341301,Cryptophyta_K01663,Cryptophyta,K01663,1,Cryptophyta,other,eukaryotic,Night,1.08129664839479,3.4918954056328
1806,0.571877647470338,3.44655201232391,Cryptophyta_K02501,Cryptophyta,K02501,1,Cryptophyta,other,eukaryotic,Night,1.0812965748625,3.49189527623024
1807,1.24340822773753,3.49678254695564,Cryptophyta_K06671,Cryptophyta,K06671,1,Cryptophyta,other,eukaryotic,Night,0.419565485771653,3.67216976237183
1808,-3.39700682952547,-0.641459382744172,Cryptophyta_K03388,Cryptophyta,K03388,3,Cryptophyta,other,eukaryotic,Morning,4.25264959238887,-1.29185707683514
1809,1.99175740357137,3.0222397971641,Cryptophyta_K10693,Cryptophyta,K10693,1,Cryptophyta,other,eukaryotic,Dusk,-0.421362387929437,3.35274090014814
1810,-3.15747974598608,2.74523934725573,Cryptophyta_K14501,Cryptophyta,K14501,3,Cryptophyta,other,eukaryotic,Night,4.67383465465678,2.07649660256837
1811,-3.57979303358653,-1.73685560927798,Cryptophyta_K13926,Cryptophyta,K13926,3,Cryptophyta,other,eukaryotic,Morning,4.2217345938802,-2.40186539143912
1812,3.03606689637742,1.7637126563537,Cryptophyta_K04534,Cryptophyta,K04534,6,Cryptophyta,other,eukaryotic,Dusk,-1.71119834590223,2.32213068068937
1813,3.03606689571529,1.76371265389809,Cryptophyta_K04630,Cryptophyta,K04630,6,Cryptophyta,other,eukaryotic,Dusk,-1.71119834571916,2.32213067815177
1814,2.58665373856856,1.87569709269391,Cryptophyta_K04632,Cryptophyta,K04632,6,Cryptophyta,other,eukaryotic,Dusk,-1.23993810834696,2.34428720981088
1815,3.03606689704427,1.7637126571225,Cryptophyta_K04640,Cryptophyta,K04640,6,Cryptophyta,other,eukaryotic,Dusk,-1.71119834641909,2.32213068157349
1816,1.09583053912202,-2.82706705570203,Cryptophyta_K00138,Cryptophyta,K00138,4,Cryptophyta,Glycolysis / Gluconeogenesis,eukaryotic,Afternoon,-0.666578680976886,-2.55895982219303
1817,0.508281667688408,-3.53113205859,Cryptophyta_K10576,Cryptophyta,K10576,5,Cryptophyta,other,eukaryotic,Afternoon,-0.216386077676974,-3.3641215120008
1818,1.81270303638213,3.33814927090391,Cryptophyta_K02581,Cryptophyta,K02581,1,Cryptophyta,other,eukaryotic,Dusk,-0.180677139780352,3.62764848777873
1819,-2.04204587334064,3.20107445384018,Cryptophyta_K14389,Cryptophyta,K14389,1,Cryptophyta,other,eukaryotic,Night,3.64732979974115,2.74118331879953
1820,-2.03889655993844,3.20313532421926,Cryptophyta_K14390,Cryptophyta,K14390,1,Cryptophyta,other,eukaryotic,Night,3.64458254220484,2.74381899069791
1821,-2.03889655993928,3.20313532421911,Cryptophyta_K14391,Cryptophyta,K14391,1,Cryptophyta,other,eukaryotic,Night,3.64458254220565,2.7438189906976
1822,0.0150891005148329,3.88005370122016,Cryptophyta_K14447,Cryptophyta,K14447,1,Cryptophyta,Glyoxylate and dicarboxylate metabolism,eukaryotic,Night,1.72265710589931,3.80844329480918
1823,2.36277294516542,-1.80963978999475,Cryptophyta_K12584,Cryptophyta,K12584,6,Cryptophyta,other,eukaryotic,Dusk,-1.73503087412546,-1.31391393413553
1824,1.28246087325127,3.62755201236335,Cryptophyta_K05955,Cryptophyta,K05955,1,Cryptophyta,other,eukaryotic,Night,0.406024697374181,3.80804532235877
